traceId,segmentId,spanId,parentSpanId,parentSegmentId,serviceCode,serviceInstanceName,startTime,endTime,endpointName,type,peer,component,isError,layer,dbAccess,tags,logs,childs
be2e86ed655b4b638e6ff0df3d7bd405.86.16868847936820003,926a64d5923044039fef38ac43c5a84c.95.16868847937000056,1,0,,ts-train-service,c8630c37339742b6b7caae60b68b0a8e@10.244.1.199,1686884793713,1686884793714,HikariCP/Connection/getConnection,Local,,Unknown,false,Unknown,,[],[],
be2e86ed655b4b638e6ff0df3d7bd405.86.16868847936820003,926a64d5923044039fef38ac43c5a84c.95.16868847937000056,2,0,,ts-train-service,c8630c37339742b6b7caae60b68b0a8e@10.244.1.199,1686884793716,1686884793717,Mysql/JDBI/PreparedStatement/executeQuery,Exit,tsdb-mysql-leader:3306,mysql-connector-java,false,Database,,"[{""key"":""db.type"",""value"":""sql""}, {""key"":""db.instance"",""value"":""ts""}, {""key"":""db.statement"",""value"":""select traintype0_.id as id1_0_0_, traintype0_.average_speed as average_2_0_0_, traintype0_.confort_class as confort_3_0_0_, traintype0_.economy_class as economy_4_0_0_, traintype0_.name as name5_0_0_ from train_type traintype0_ where traintype0_.id=?""}]",[],
be2e86ed655b4b638e6ff0df3d7bd405.86.16868847936820003,926a64d5923044039fef38ac43c5a84c.95.16868847937000056,3,0,,ts-train-service,c8630c37339742b6b7caae60b68b0a8e@10.244.1.199,1686884793718,1686884793718,Mysql/JDBI/Connection/commit,Exit,tsdb-mysql-leader:3306,mysql-connector-java,false,Database,,"[{""key"":""db.type"",""value"":""sql""}, {""key"":""db.instance"",""value"":""ts""}, {""key"":""db.statement"",""value"":""""}]",[],
be2e86ed655b4b638e6ff0df3d7bd405.86.16868847936820003,926a64d5923044039fef38ac43c5a84c.95.16868847937000056,4,0,,ts-train-service,c8630c37339742b6b7caae60b68b0a8e@10.244.1.199,1686884793791,1686884793812,Mysql/JDBI/PreparedStatement/executeUpdate,Exit,tsdb-mysql-leader:3306,mysql-connector-java,false,Database,,"[{""key"":""db.type"",""value"":""sql""}, {""key"":""db.instance"",""value"":""ts""}, {""key"":""db.statement"",""value"":""delete from train_type where id=?""}]",[],
be2e86ed655b4b638e6ff0df3d7bd405.86.16868847936820003,926a64d5923044039fef38ac43c5a84c.95.16868847937000056,5,0,,ts-train-service,c8630c37339742b6b7caae60b68b0a8e@10.244.1.199,1686884793819,1686884793820,Mysql/JDBI/Connection/commit,Exit,tsdb-mysql-leader:3306,mysql-connector-java,false,Database,,"[{""key"":""db.type"",""value"":""sql""}, {""key"":""db.instance"",""value"":""ts""}, {""key"":""db.statement"",""value"":""""}]",[],
be2e86ed655b4b638e6ff0df3d7bd405.86.16868847936820003,926a64d5923044039fef38ac43c5a84c.95.16868847937000056,6,0,,ts-train-service,c8630c37339742b6b7caae60b68b0a8e@10.244.1.199,1686884793822,1686884793822,HikariCP/Connection/close,Local,,Unknown,false,Unknown,,[],[],
be2e86ed655b4b638e6ff0df3d7bd405.82.16868847856640003,be2e86ed655b4b638e6ff0df3d7bd405.82.16868847856640002,0,-1,,ts-admin-basic-info-service,8fd5dd962a9f498fbc7082082979cf74@10.244.3.47,1686884785664,1686884785698,GET:/api/v1/adminbasicservice/adminbasic/trains,Entry,,SpringMVC,false,Http,,"[{""key"":""url"",""value"":""http://ts-gateway-service:18888/api/v1/adminbasicservice/adminbasic/trains""}, {""key"":""http.method"",""value"":""GET""}]",[],
be2e86ed655b4b638e6ff0df3d7bd405.82.16868847856640003,be2e86ed655b4b638e6ff0df3d7bd405.82.16868847856640002,1,0,,ts-admin-basic-info-service,8fd5dd962a9f498fbc7082082979cf74@10.244.3.47,1686884785671,1686884785693,/api/v1/trainservice/trains,Exit,ts-train-service:80,SpringRestTemplate,false,Http,,"[{""key"":""url"",""value"":""http://ts-train-service/api/v1/trainservice/trains""}, {""key"":""http.method"",""value"":""GET""}]",[],
be2e86ed655b4b638e6ff0df3d7bd405.82.16868847856640003,926a64d5923044039fef38ac43c5a84c.93.16868847856770056,0,-1,be2e86ed655b4b638e6ff0df3d7bd405.82.16868847856640002,ts-train-service,c8630c37339742b6b7caae60b68b0a8e@10.244.1.199,1686884785677,1686884785692,GET:/api/v1/trainservice/trains,Entry,,SpringMVC,false,Http,,"[{""key"":""url"",""value"":""http://ts-gateway-service:18888/api/v1/trainservice/trains""}, {""key"":""http.method"",""value"":""GET""}]",[],
be2e86ed655b4b638e6ff0df3d7bd405.82.16868847856640003,926a64d5923044039fef38ac43c5a84c.93.16868847856770056,1,0,,ts-train-service,c8630c37339742b6b7caae60b68b0a8e@10.244.1.199,1686884785683,1686884785684,HikariCP/Connection/getConnection,Local,,Unknown,false,Unknown,,[],[],
be2e86ed655b4b638e6ff0df3d7bd405.82.16868847856640003,926a64d5923044039fef38ac43c5a84c.93.16868847856770056,2,0,,ts-train-service,c8630c37339742b6b7caae60b68b0a8e@10.244.1.199,1686884785687,1686884785688,Mysql/JDBI/PreparedStatement/executeQuery,Exit,tsdb-mysql-leader:3306,mysql-connector-java,false,Database,,"[{""key"":""db.type"",""value"":""sql""}, {""key"":""db.instance"",""value"":""ts""}, {""key"":""db.statement"",""value"":""select traintype0_.id as id1_0_, traintype0_.average_speed as average_2_0_, traintype0_.confort_class as confort_3_0_, traintype0_.economy_class as economy_4_0_, traintype0_.name as name5_0_ from train_type traintype0_""}]",[],
be2e86ed655b4b638e6ff0df3d7bd405.82.16868847856640003,926a64d5923044039fef38ac43c5a84c.93.16868847856770056,3,0,,ts-train-service,c8630c37339742b6b7caae60b68b0a8e@10.244.1.199,1686884785689,1686884785689,Mysql/JDBI/Connection/commit,Exit,tsdb-mysql-leader:3306,mysql-connector-java,false,Database,,"[{""key"":""db.type"",""value"":""sql""}, {""key"":""db.instance"",""value"":""ts""}, {""key"":""db.statement"",""value"":""""}]",[],
be2e86ed655b4b638e6ff0df3d7bd405.82.16868847856640003,926a64d5923044039fef38ac43c5a84c.93.16868847856770056,4,0,,ts-train-service,c8630c37339742b6b7caae60b68b0a8e@10.244.1.199,1686884785691,1686884785691,HikariCP/Connection/close,Local,,Unknown,false,Unknown,,[],[],
263a30c08c65451784dbe36d981c866d.72.16868845325640019,263a30c08c65451784dbe36d981c866d.72.16868845325640018,0,-1,,ts-gateway-service,633a21498ce24089a3ba43761c18e106@10.244.1.194,1686884532564,1686884532568,GET:/api/v1/routeservice/routes,Entry,,Tomcat,false,Http,,"[{""key"":""url"",""value"":""http://ts-gateway-service:18888/api/v1/routeservice/routes""}, {""key"":""http.method"",""value"":""GET""}]",[],
be2e86ed655b4b638e6ff0df3d7bd405.82.16868847225940001,be2e86ed655b4b638e6ff0df3d7bd405.82.16868847225940000,0,-1,,ts-admin-basic-info-service,8fd5dd962a9f498fbc7082082979cf74@10.244.3.47,1686884722594,1686884733283,GET:/api/v1/adminbasicservice/adminbasic/trains,Entry,,SpringMVC,false,Http,,"[{""key"":""url"",""value"":""http://ts-gateway-service:18888/api/v1/adminbasicservice/adminbasic/trains""}, {""key"":""http.method"",""value"":""GET""}]",[],
be2e86ed655b4b638e6ff0df3d7bd405.82.16868847225940001,be2e86ed655b4b638e6ff0df3d7bd405.82.16868847225940000,1,0,,ts-admin-basic-info-service,8fd5dd962a9f498fbc7082082979cf74@10.244.3.47,1686884724277,1686884732812,/api/v1/trainservice/trains,Exit,ts-train-service:80,SpringRestTemplate,false,Http,,"[{""key"":""url"",""value"":""http://ts-train-service/api/v1/trainservice/trains""}, {""key"":""http.method"",""value"":""GET""}]",[],
be2e86ed655b4b638e6ff0df3d7bd405.82.16868847225940001,926a64d5923044039fef38ac43c5a84c.90.16868847325850058,0,-1,be2e86ed655b4b638e6ff0df3d7bd405.82.16868847225940000,ts-train-service,c8630c37339742b6b7caae60b68b0a8e@10.244.1.199,1686884732585,1686884732600,GET:/api/v1/trainservice/trains,Entry,,SpringMVC,false,Http,,"[{""key"":""url"",""value"":""http://ts-gateway-service:18888/api/v1/trainservice/trains""}, {""key"":""http.method"",""value"":""GET""}]",[],
be2e86ed655b4b638e6ff0df3d7bd405.82.16868847225940001,926a64d5923044039fef38ac43c5a84c.90.16868847325850058,1,0,,ts-train-service,c8630c37339742b6b7caae60b68b0a8e@10.244.1.199,1686884732589,1686884732590,HikariCP/Connection/getConnection,Local,,Unknown,false,Unknown,,[],[],
be2e86ed655b4b638e6ff0df3d7bd405.82.16868847225940001,926a64d5923044039fef38ac43c5a84c.90.16868847325850058,2,0,,ts-train-service,c8630c37339742b6b7caae60b68b0a8e@10.244.1.199,1686884732592,1686884732593,Mysql/JDBI/PreparedStatement/executeQuery,Exit,tsdb-mysql-leader:3306,mysql-connector-java,false,Database,,"[{""key"":""db.type"",""value"":""sql""}, {""key"":""db.instance"",""value"":""ts""}, {""key"":""db.statement"",""value"":""select traintype0_.id as id1_0_, traintype0_.average_speed as average_2_0_, traintype0_.confort_class as confort_3_0_, traintype0_.economy_class as economy_4_0_, traintype0_.name as name5_0_ from train_type traintype0_""}]",[],
be2e86ed655b4b638e6ff0df3d7bd405.82.16868847225940001,926a64d5923044039fef38ac43c5a84c.90.16868847325850058,3,0,,ts-train-service,c8630c37339742b6b7caae60b68b0a8e@10.244.1.199,1686884732594,1686884732595,Mysql/JDBI/Connection/commit,Exit,tsdb-mysql-leader:3306,mysql-connector-java,false,Database,,"[{""key"":""db.type"",""value"":""sql""}, {""key"":""db.instance"",""value"":""ts""}, {""key"":""db.statement"",""value"":""""}]",[],
be2e86ed655b4b638e6ff0df3d7bd405.82.16868847225940001,926a64d5923044039fef38ac43c5a84c.90.16868847325850058,4,0,,ts-train-service,c8630c37339742b6b7caae60b68b0a8e@10.244.1.199,1686884732598,1686884732598,HikariCP/Connection/close,Local,,Unknown,false,Unknown,,[],[],
263a30c08c65451784dbe36d981c866d.77.16868845954910033,263a30c08c65451784dbe36d981c866d.77.16868845954910032,0,-1,,ts-gateway-service,633a21498ce24089a3ba43761c18e106@10.244.1.194,1686884595491,1686884595494,GET:/api/v1/routeservice/routes,Entry,,Tomcat,false,Http,,"[{""key"":""url"",""value"":""http://ts-gateway-service:18888/api/v1/routeservice/routes""}, {""key"":""http.method"",""value"":""GET""}]",[],
263a30c08c65451784dbe36d981c866d.72.16868846936320027,263a30c08c65451784dbe36d981c866d.72.16868846936320026,0,-1,,ts-gateway-service,633a21498ce24089a3ba43761c18e106@10.244.1.194,1686884693632,1686884693636,GET:/api/v1/routeservice/routes,Entry,,Tomcat,false,Http,,"[{""key"":""url"",""value"":""http://ts-gateway-service:18888/api/v1/routeservice/routes""}, {""key"":""http.method"",""value"":""GET""}]",[],
263a30c08c65451784dbe36d981c866d.76.16868847225830029,263a30c08c65451784dbe36d981c866d.76.16868847225830028,0,-1,,ts-gateway-service,633a21498ce24089a3ba43761c18e106@10.244.1.194,1686884722583,1686884722588,GET:/api/v1/adminbasicservice/adminbasic/trains,Entry,,Tomcat,false,Http,,"[{""key"":""url"",""value"":""http://ts-gateway-service:18888/api/v1/adminbasicservice/adminbasic/trains""}, {""key"":""http.method"",""value"":""GET""}]",[],
263a30c08c65451784dbe36d981c866d.75.16868847964990027,263a30c08c65451784dbe36d981c866d.75.16868847964990026,0,-1,,ts-gateway-service,633a21498ce24089a3ba43761c18e106@10.244.1.194,1686884796499,1686884796503,GET:/api/v1/adminbasicservice/adminbasic/configs,Entry,,Tomcat,false,Http,,"[{""key"":""url"",""value"":""http://ts-gateway-service:18888/api/v1/adminbasicservice/adminbasic/configs""}, {""key"":""http.method"",""value"":""GET""}]",[],
263a30c08c65451784dbe36d981c866d.76.16868847082700025,263a30c08c65451784dbe36d981c866d.76.16868847082700024,0,-1,,ts-gateway-service,633a21498ce24089a3ba43761c18e106@10.244.1.194,1686884708270,1686884708273,GET:/api/v1/stationservice/stations,Entry,,Tomcat,false,Http,,"[{""key"":""url"",""value"":""http://ts-gateway-service:18888/api/v1/stationservice/stations""}, {""key"":""http.method"",""value"":""GET""}]",[],
71aa30e24eec4fd197502682339c87e2.91.16868838172820005,71aa30e24eec4fd197502682339c87e2.91.16868838172820004,0,-1,,ts-admin-travel-service,e96c9334a6b644298c7bc35b54566056@10.244.4.55,1686883817282,1686883817944,GET:/api/v1/admintravelservice/admintravel,Entry,,SpringMVC,false,Http,,"[{""key"":""url"",""value"":""http://ts-gateway-service:18888/api/v1/admintravelservice/admintravel""}, {""key"":""http.method"",""value"":""GET""}]",[],
71aa30e24eec4fd197502682339c87e2.91.16868838172820005,71aa30e24eec4fd197502682339c87e2.91.16868838172820004,1,0,,ts-admin-travel-service,e96c9334a6b644298c7bc35b54566056@10.244.4.55,1686883817286,1686883817623,/api/v1/travelservice/admin_trip,Exit,ts-travel-service:80,SpringRestTemplate,false,Http,,"[{""key"":""url"",""value"":""http://ts-travel-service/api/v1/travelservice/admin_trip""}, {""key"":""http.method"",""value"":""GET""}]",[],
71aa30e24eec4fd197502682339c87e2.91.16868838172820005,1b02a6ae47274522a96755dab06f2178.88.16868846936480002,0,-1,71aa30e24eec4fd197502682339c87e2.91.16868838172820004,ts-travel-service,566052650f6646868e32168243308357@10.244.3.55,1686884693648,1686884693980,GET:/api/v1/travelservice/admin_trip,Entry,,SpringMVC,false,Http,,"[{""key"":""url"",""value"":""http://ts-gateway-service:18888/api/v1/travelservice/admin_trip""}, {""key"":""http.method"",""value"":""GET""}]",[],
71aa30e24eec4fd197502682339c87e2.91.16868838172820005,1b02a6ae47274522a96755dab06f2178.88.16868846936480002,1,0,,ts-travel-service,566052650f6646868e32168243308357@10.244.3.55,1686884693653,1686884693654,HikariCP/Connection/getConnection,Local,,Unknown,false,Unknown,,[],[],
71aa30e24eec4fd197502682339c87e2.91.16868838172820005,1b02a6ae47274522a96755dab06f2178.88.16868846936480002,2,0,,ts-travel-service,566052650f6646868e32168243308357@10.244.3.55,1686884693655,1686884693656,Mysql/JDBI/PreparedStatement/executeQuery,Exit,tsdb-mysql-leader:3306,mysql-connector-java,false,Database,,"[{""key"":""db.type"",""value"":""sql""}, {""key"":""db.instance"",""value"":""ts""}, {""key"":""db.statement"",""value"":""select trip0_.id as id1_0_, trip0_.end_time as end_time2_0_, trip0_.route_id as route_id3_0_, trip0_.start_station_name as start_st4_0_, trip0_.start_time as start_ti5_0_, trip0_.stations_name as stations6_0_, trip0_.terminal_station_name as terminal7_0_, trip0_.train_type_name as train_ty8_0_, trip0_.number as number9_0_, trip0_.type as type10_0_ from trip trip0_""}]",[],
71aa30e24eec4fd197502682339c87e2.91.16868838172820005,1b02a6ae47274522a96755dab06f2178.88.16868846936480002,3,0,,ts-travel-service,566052650f6646868e32168243308357@10.244.3.55,1686884693658,1686884693658,Mysql/JDBI/Connection/commit,Exit,tsdb-mysql-leader:3306,mysql-connector-java,false,Database,,"[{""key"":""db.type"",""value"":""sql""}, {""key"":""db.instance"",""value"":""ts""}, {""key"":""db.statement"",""value"":""""}]",[],
71aa30e24eec4fd197502682339c87e2.91.16868838172820005,1b02a6ae47274522a96755dab06f2178.88.16868846936480002,4,0,,ts-travel-service,566052650f6646868e32168243308357@10.244.3.55,1686884693660,1686884693672,/api/v1/routeservice/routes/92708982-77af-4318-be25-57ccb0ff69ad,Exit,ts-route-service:80,SpringRestTemplate,false,Http,,"[{""key"":""url"",""value"":""http://ts-route-service/api/v1/routeservice/routes/92708982-77af-4318-be25-57ccb0ff69ad""}, {""key"":""http.method"",""value"":""GET""}]",[],
71aa30e24eec4fd197502682339c87e2.91.16868838172820005,fdb854ba86fc4bf5a14df84cf733ff94.94.16868838173060050,0,-1,1b02a6ae47274522a96755dab06f2178.88.16868846936480002,ts-route-service,08424a9c6e2943f19a10adcaec26fcba@10.244.4.54,1686883817306,1686883817313,GET:/api/v1/routeservice/routes/{routeId},Entry,,SpringMVC,false,Http,,"[{""key"":""url"",""value"":""http://10.244.4.54:11178/api/v1/routeservice/routes/92708982-77af-4318-be25-57ccb0ff69ad""}, {""key"":""http.method"",""value"":""GET""}]",[],
71aa30e24eec4fd197502682339c87e2.91.16868838172820005,fdb854ba86fc4bf5a14df84cf733ff94.94.16868838173060050,1,0,,ts-route-service,08424a9c6e2943f19a10adcaec26fcba@10.244.4.54,1686883817308,1686883817308,HikariCP/Connection/getConnection,Local,,Unknown,false,Unknown,,[],[],
71aa30e24eec4fd197502682339c87e2.91.16868838172820005,fdb854ba86fc4bf5a14df84cf733ff94.94.16868838173060050,2,0,,ts-route-service,08424a9c6e2943f19a10adcaec26fcba@10.244.4.54,1686883817309,1686883817309,Mysql/JDBI/PreparedStatement/executeQuery,Exit,tsdb-mysql-leader:3306,mysql-connector-java,false,Database,,"[{""key"":""db.type"",""value"":""sql""}, {""key"":""db.instance"",""value"":""ts""}, {""key"":""db.statement"",""value"":""select route0_.id as id1_0_0_, route0_.end_station as end_stat2_0_0_, route0_.start_station as start_st3_0_0_ from route route0_ where route0_.id=?""}]",[],
71aa30e24eec4fd197502682339c87e2.91.16868838172820005,fdb854ba86fc4bf5a14df84cf733ff94.94.16868838173060050,3,0,,ts-route-service,08424a9c6e2943f19a10adcaec26fcba@10.244.4.54,1686883817310,1686883817310,Mysql/JDBI/Connection/commit,Exit,tsdb-mysql-leader:3306,mysql-connector-java,false,Database,,"[{""key"":""db.type"",""value"":""sql""}, {""key"":""db.instance"",""value"":""ts""}, {""key"":""db.statement"",""value"":""""}]",[],
71aa30e24eec4fd197502682339c87e2.91.16868838172820005,fdb854ba86fc4bf5a14df84cf733ff94.94.16868838173060050,4,0,,ts-route-service,08424a9c6e2943f19a10adcaec26fcba@10.244.4.54,1686883817311,1686883817312,Mysql/JDBI/PreparedStatement/executeQuery,Exit,tsdb-mysql-leader:3306,mysql-connector-java,false,Database,,"[{""key"":""db.type"",""value"":""sql""}, {""key"":""db.instance"",""value"":""ts""}, {""key"":""db.statement"",""value"":""select stations0_.route_id as route_id1_2_0_, stations0_.stations as stations2_2_0_, stations0_.stations_order as stations3_0_ from route_stations stations0_ where stations0_.route_id=?""}]",[],
71aa30e24eec4fd197502682339c87e2.91.16868838172820005,fdb854ba86fc4bf5a14df84cf733ff94.94.16868838173060050,5,0,,ts-route-service,08424a9c6e2943f19a10adcaec26fcba@10.244.4.54,1686883817312,1686883817312,Mysql/JDBI/PreparedStatement/executeQuery,Exit,tsdb-mysql-leader:3306,mysql-connector-java,false,Database,,"[{""key"":""db.type"",""value"":""sql""}, {""key"":""db.instance"",""value"":""ts""}, {""key"":""db.statement"",""value"":""select distances0_.route_id as route_id1_1_0_, distances0_.distances as distance2_1_0_, distances0_.distances_order as distance3_0_ from route_distances distances0_ where distances0_.route_id=?""}]",[],
71aa30e24eec4fd197502682339c87e2.91.16868838172820005,fdb854ba86fc4bf5a14df84cf733ff94.94.16868838173060050,6,0,,ts-route-service,08424a9c6e2943f19a10adcaec26fcba@10.244.4.54,1686883817313,1686883817313,HikariCP/Connection/close,Local,,Unknown,false,Unknown,,[],[],
71aa30e24eec4fd197502682339c87e2.91.16868838172820005,1b02a6ae47274522a96755dab06f2178.88.16868846936480002,5,0,,ts-travel-service,566052650f6646868e32168243308357@10.244.3.55,1686884693674,1686884693687,/api/v1/trainservice/trains/byName/GaoTieOne,Exit,ts-train-service:80,SpringRestTemplate,false,Http,,"[{""key"":""url"",""value"":""http://ts-train-service/api/v1/trainservice/trains/byName/GaoTieOne""}, {""key"":""http.method"",""value"":""GET""}]",[],
71aa30e24eec4fd197502682339c87e2.91.16868838172820005,926a64d5923044039fef38ac43c5a84c.91.16868846936780044,0,-1,1b02a6ae47274522a96755dab06f2178.88.16868846936480002,ts-train-service,c8630c37339742b6b7caae60b68b0a8e@10.244.1.199,1686884693678,1686884693687,GET:/api/v1/trainservice/trains/byName/{name},Entry,,SpringMVC,false,Http,,"[{""key"":""url"",""value"":""http://10.244.1.199:14567/api/v1/trainservice/trains/byName/GaoTieOne""}, {""key"":""http.method"",""value"":""GET""}]",[],
71aa30e24eec4fd197502682339c87e2.91.16868838172820005,926a64d5923044039fef38ac43c5a84c.91.16868846936780044,1,0,,ts-train-service,c8630c37339742b6b7caae60b68b0a8e@10.244.1.199,1686884693680,1686884693680,HikariCP/Connection/getConnection,Local,,Unknown,false,Unknown,,[],[],
71aa30e24eec4fd197502682339c87e2.91.16868838172820005,926a64d5923044039fef38ac43c5a84c.91.16868846936780044,2,0,,ts-train-service,c8630c37339742b6b7caae60b68b0a8e@10.244.1.199,1686884693681,1686884693682,Mysql/JDBI/PreparedStatement/executeQuery,Exit,tsdb-mysql-leader:3306,mysql-connector-java,false,Database,,"[{""key"":""db.type"",""value"":""sql""}, {""key"":""db.instance"",""value"":""ts""}, {""key"":""db.statement"",""value"":""select traintype0_.id as id1_0_, traintype0_.average_speed as average_2_0_, traintype0_.confort_class as confort_3_0_, traintype0_.economy_class as economy_4_0_, traintype0_.name as name5_0_ from train_type traintype0_ where traintype0_.name=?""}]",[],
71aa30e24eec4fd197502682339c87e2.91.16868838172820005,926a64d5923044039fef38ac43c5a84c.91.16868846936780044,3,0,,ts-train-service,c8630c37339742b6b7caae60b68b0a8e@10.244.1.199,1686884693686,1686884693686,HikariCP/Connection/close,Local,,Unknown,false,Unknown,,[],[],
71aa30e24eec4fd197502682339c87e2.91.16868838172820005,1b02a6ae47274522a96755dab06f2178.88.16868846936480002,6,0,,ts-travel-service,566052650f6646868e32168243308357@10.244.3.55,1686884693687,1686884693696,/api/v1/routeservice/routes/aefcef3f-3f42-46e8-afd7-6cb2a928bd3d,Exit,ts-route-service:80,SpringRestTemplate,false,Http,,"[{""key"":""url"",""value"":""http://ts-route-service/api/v1/routeservice/routes/aefcef3f-3f42-46e8-afd7-6cb2a928bd3d""}, {""key"":""http.method"",""value"":""GET""}]",[],
